url,label
http://27.37.100.207:48312/i,1
http://176.65.139.67/run.sh,1
http://64.89.162.105/1.sh,1
https://taobao.com/product/laptop-pro-2024,0
https://bosch-home.com/news,0
http://110.36.76.249:41645/i,1
http://59.98.238.40:49807/bin.sh,1
http://176.65.139.68/bins/arm6,1
http://123.188.196.194:44310/i,1
https://roblox.com/search?q=tutorial,0
http://123.8.1.184:58928/bin.sh,1
https://ku.ac.th/news,0
https://casetext.com/category/news,0
https://tmc.edu?ref=homepage,0
http://115.56.144.234:47202/bin.sh,1
https://webbyawards.com/en-us/learn/python,0
http://42.226.219.119:53794/i,1
https://orbital-docking-module.garden/2b95c424-e0c9-4e39-b48f-9349e34d7dbc/google.cl,1
https://gambleaware.org/legal,0
https://wpr.org/dp/A1B2C3D4E5,0
https://hikvisiondb.webcam/help,0
https://mazafakas.com/en-us/docs/web/javascript,0
http://cliftycreek.anondns.net/bins/mipsel,1
https://dwell.com/user/johndoe,0
https://wizards.com/account,0
https://esy.es/login,0
http://144.172.117.163/bins/stim.arm7,1
https://odu.edu/faq,0
https://jasjj.gov.cn/en/about,0
https://metallica.com/category/technology,0
http://176.65.139.68/bins/sh4,1
https://lasagnabakingsecrets.study/9a92c584-94a4-4297-b90d-f75f989161e9/zone.id,1
http://85.239.151.41/rdlink,1
http://178.206.85.53:4805/i,1
https://fox5dc.com/en-us/docs/web/javascript,0
https://commonwealthfund.org/tag/webdev,0
https://tech-script-logic-unit-reference.wiki/9074e0da-fae9-44d6-affa-1ee12b819294/google.ct,1
https://legaldaily.com.cn/en/about,0
http://61.52.60.4:50983/bin.sh,1
http://27.202.39.195:41335/bin.sh,1
http://65.20.102.161:8080/cloud/mscomctl.ocx,1
https://jyjbjx.cn/category/finance,0
http://45.148.120.78/0qbw,1
http://102.220.160.50/prism.sh4,1
http://45.148.120.78/gaTo,1
http://23.238.39.247/huhu/titanjr.mipsl,1
http://113.231.230.200:45482/bin.sh,1
http://182.116.114.173:33396/bin.sh,1
https://glueup.com/dp/B08N5KWB9H,0
https://s.littleshabby.net/payloads/zzh,1
https://videolan.org/search?q=best+practices,0
https://thetab.com/product/wireless-headphones,0
http://43.245.39.47:56993/i,1
http://51.81.104.123/n2/mips64,1
http://110.36.80.162:47289/bin.sh,1
https://savethechildren.org/services,0
http://166.88.225.196/vc7/hjwouxy.aarch64,1
http://176.65.139.9/FBI.sh4,1
https://newrelic.com/main,0
https://transunion.com/jobs,0
http://42.57.247.137:40539/i,1
http://5.175.223.249/data_powerpc,1
http://61.53.220.233:37274/bin.sh,1
http://176.65.139.115/bins/xnxnxnxnxnxnxnxnriscv32xnxn,1
https://weikeguanjia.com/team,0
http://217.168.128.146:41013/i,1
https://fox5ny.com/search?q=python,0
https://iwojm.webgondozas.hu/7da9b8c9-ea8a-4a94-b015-6380ffdb47b3,1
http://42.235.73.158:59547/bin.sh,1
http://115.58.95.54:59876/bin.sh,1
https://bsky.app/main,0
https://pymnts.com?tab=overview,0
http://180.252.217.131:47955/bin.sh,1
http://160.119.71.16/L/nope13.johnsmith,1
https://rsc.org/about-us,0
https://holisticdetective.christmas/verif,1
https://tue.nl/support/ticket/12345,0
http://vitacocoyougoloco.potassium.st/arm5,1
https://ama-assn.org/en/contact,0
https://cecchina.com/2024/03/blog-post-security,0
http://62.60.226.159/uploads/af2dee0f20b847ea_310.php,1
https://meteofrance.com/2024/01/article-title,0
https://kmp.im/developer,0
https://wada-ama.org/en/about,0
http://159.253.120.224/armv6l,1
http://123.11.171.68:59493/i,1
https://stir.ac.uk/category/technology,0
https://hermitagemuseum.org/main,0
https://wonderplugin.com/download/latest,0
https://drive.google.com/uc?export=download&id=1vUVHzf-ShHquhtYvcv1cQ7yohXE6QRb4,1
https://gre.ac.uk/contact,0
https://cake.me/en/contact,0
https://github.com/daldalkim/cuddly-octo-waddle/releases/download/v1.0.0/payment_due_notice.zip,1
http://125.41.7.180:43429/i,1
http://150.116.75.108:48179/i,1
http://shemaleshavefeelings.autos/bins/sora.arm5,1
http://203.177.28.149:55113/bin.sh,1
https://it-recht-kanzlei.de/questions/12345/how-to-use-flask,0
http://182.126.127.248:54297/bin.sh,1
https://abril.com.br/2024/03/blog-post-security,0
http://176.65.139.144/dbg,1
http://45.205.1.59/b83f2e,1
https://ownernetworks.com/products,0
http://92.112.126.188/bins/dlr.px86,1
http://110.36.86.83:35124/i,1
http://182.113.212.28:50409/bin.sh,1
http://176.65.149.124/hiddenbin/boatnet.arm7,1
http://115.60.210.82:34648/bin.sh,1
https://digobkp.store/MSI_105924.png,1
http://165.227.155.54/hiddenbin/Space.x86,1
https://picsart.com/user/profile,0
https://coschedule.com/tag/machine-learning,0
https://corestack.netlogicstack.co/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx,1
https://amherst.edu/en-us/docs/web/javascript,0
http://5.231.230.158:8888/bot_amp.armhf,1
https://wvu.edu/settings,0
http://175.148.200.81:48247/bin.sh,1
http://182.119.70.182:56488/i,1
https://nymag.com/product/wireless-headphones,0
https://byd.com/resources,0
https://jwqnk.bbautokozmetika.hu/c72a1f15-b3bc-42a8-a644-a213b226cd47,1
http://159.223.171.245/jklsh4,1
http://196.189.35.226:33636/bin.sh,1
http://89.32.41.16/bins/arm7,1
https://fast.com/questions/tagged/machine-learning,0
http://27.207.243.188:54051/bin.sh,1
http://114.218.157.143:44707/bin.sh,1
http://61.52.158.149:43575/bin.sh,1
http://fucker1.duckdns.org/nz/nz.x86_64,1
http://176.65.139.220/spc,1
https://sportsline.com/tag/python,0
https://thueringen.de/overview,0
https://distributed-event-processing-lab.courses/f0de198d-9673-49a1-b937-51831832595f/google.cl,1
http://38.79.154.87/hiddenbin/boatnet.arm7,1
http://125.41.231.11:40951/i,1
http://198.46.173.18/6/vnc.exe,1
http://61.52.169.246:45354/bin.sh,1
http://60.23.238.214:41404/i,1
http://79.1.229.42:8080/sshd,1
http://176.65.139.174/xtc.arm,1
https://emol.com/faq,0
https://cloudflareaccess.com/contact,0
https://underarmour.com/en/about,0
http://125.42.12.182:43407/bin.sh,1
http://182.114.248.246:53594/bin.sh,1
https://hindawi.com/tag/security,0
http://113.70.186.67:49629/i,1
http://176.65.139.202/bins.sh,1
https://dianshiyexiao.com/auth,0
https://creditkarma.com/product/laptop-pro-2024,0
https://active.com?source=nav&medium=cpc,0
https://iserv.de/docs,0
https://fox.com/search?q=tutorial,0
http://176.65.139.165/linux_mipsel_hardfloat,1
https://wikidot.com/tag/security,0
http://123.188.115.167:45402/bin.sh,1
https://idf.org/contact,0
https://playstation.com/faq,0
https://customs.gov.cn/cookies,0
https://blog-gold.com/about,0
https://gouv.fr/support,0
https://google.bf/cookies,0
http://85.108.87.143:51999/i,1
http://188.132.232.81/pkM,1
http://112.248.103.222:60360/bin.sh,1
http://110.37.7.53:54873/i,1
https://jotform.com/features,0
http://46.16.150.139:57092/i,1
http://91.92.242.236/files-129312398/files/file_8829a458a496e6ef.exe/,1
https://speakerdeck.com/articles,0
https://lefigaro.fr/register,0
https://uspreventiveservicestaskforce.org/m2u/common/login.do,0
https://blogspot.pt?tab=overview,0
https://icloud.com/investors,0
https://lwshosting.name/category/finance,0
http://103.190.23.91:34555/i,1
https://psiwhza.baocongnghe.net/59c935c1-e029-46a4-979e-1288a419164c,1
http://188.132.232.81/w1s,1
http://61.53.132.203:50045/bin.sh,1
http://192.142.55.159/mipsle,1
http://110.38.211.139:55941/bin.sh,1
https://forefern.pixelnode.lat/0shl86c5-49ae-4854-a5b9-368f88ad4245/auth.check,1
http://45.198.224.38/mips,1
http://222.137.95.55:47132/bin.sh,1
http://113.229.190.11:60641/bin.sh,1
http://60.23.224.10:60412/i,1
http://wefuwegfwefoewofewfweof.snoowy.top/hiddenbin/asuna.arm,1
https://beehiiv.com/dp/B07XJ8C8F5?ref=sr_1_1,0
https://veeam.com?source=nav&medium=cpc,0
http://45.148.120.78/1jzP,1
http://91.92.242.236/files-129312398/files/file_8480df5c5489df4a.exe,1
http://94.26.106.49/sparc,1
https://eventbrite.it/overview,0
https://spinmagazine.com/wiki/Machine_learning,0
https://ok.gov/dp/A1B2C3D4E5,0
http://27.215.125.96:45811/bin.sh,1
https://sn.at/register,0
https://marketbeat.com/developer,0
http://68.185.152.86:55094/bin.sh,1
http://45.205.1.59/680621,1
http://175.165.83.69:33497/bin.sh,1
http://192.142.55.159/amd64,1
http://110.39.232.190:36063/i,1
http://182.123.209.147:42417/bin.sh,1
https://gardeningknowhow.com/support/faq/billing,0
https://me.com/keras-team/keras,0
http://198.98.50.94/get,1
https://doclabutil.infrasettopview.pics/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx,1
http://103.226.139.102/terrabot/023782pler.i468,1
https://warontherocks.com/register,0
https://sbs.com.au/about,0
https://dbinst.systemforge.ink/05heil6c5-49ds-4764-abb59-368f34ad4245/auth.dll,1
https://myflorida.com/articles,0
https://oklahoma.gov/about-us,0
http://110.36.76.249:41893/bin.sh,1
http://38.76.198.108/mipsel,1
https://reviewjournal.com/api,0
https://healthdirect.gov.au/support/faq/billing,0
https://raceroster.com/2024/03/blog-post-security,0
https://business-opportunities.biz/en-us/docs/web/javascript,0
https://group.nec/download/stable,0
http://60.23.214.240:32811/i,1
http://boatbeach.online/main_arm6,1
https://ptnza.bni-ai.com/fee93181-065c-4499-af45-199a9a79a097,1
http://42.227.196.141:57661/bin.sh,1
https://fsu.edu/tag/machine-learning,0
http://176.65.139.164/jklspc,1
http://moscow-discounted-applications-magnitude.trycloudflare.com/UKMay182.txt,1
http://176.65.139.144/bins/sh4,1
http://web-logic-stack-dev-notebook.wiki/341b5cb2-ebb4-43f4-a3d3-9ad26c73b10c/google.ct,1
http://45.74.7.123/hailhitler/6.tok,1
https://schleswig-holstein.de/keras-team/keras,0
http://115.63.132.163:51140/bin.sh,1
http://31.56.209.72/iran.sh4,1
https://haixinlai.cn/articles,0
https://postandcourier.com/services,0
http://115.55.254.179:43067/i,1
http://188.126.90.13/sostener2.vbs,1
http://176.65.139.148:5001/mips,1
http://cliftycreek.anondns.net/bins/sh4,1
http://176.65.139.165/linux_arm6,1
http://45.205.1.59/0d4ac9,1
http://51.81.104.123/n2/lterouter,1
https://upworthy.com/auth,0
https://actu.fr/django/django,0
https://51cto.com/python/cpython,0
https://spie.org/plans,0
https://topwar.ru/tag/machine-learning,0
https://wellandgood.com/login,0
https://francetravail.fr/developer,0
http://45.156.24.108/mips,1
https://google.nu/press,0
https://disneystore.com/signup,0
https://ccel.org/support/ticket/12345,0
https://marieclaire.fr/signup,0
https://shangjin88.com/user/settings,0
https://amber-fossil-mosquito.garden/3ac57b2f-2bfc-4f12-b1cd-247c272c148f/google.cl,1
https://dallasobserver.com/torvalds/linux,0
https://berlios.de/about,0
http://boatdome.duckdns.org/nz/nz.arm6,1
https://chip.de/questions/12345/how-to-use-flask,0
http://93.115.172.57/verification.vrf,1
http://222.137.140.207:50765/bin.sh,1
https://xtec.cat?ref=homepage,0
https://nysenate.gov/signup,0
http://62.60.226.140/files/8472153909/kpB7iTS.exe,1
http://110.85.99.109:38787/i,1
https://hemorrhoid-daydark.wiki/f74e746c-4931-4651-bc4e-871a24a29c69/google.ct,1
http://222.142.210.194:44931/i,1
http://156.238.242.196/bins/ARMV4L,1
https://s61j30vp.snugglebloom.com.au/?ublib=6f4cb37b-040c-41a5-b3c1-bbcb836171f3,1
https://jogosdecassino777.com/questions/tagged/machine-learning,0
http://182.123.193.223:43790/i,1
http://150.40.126.53/bins/cfg80211d,1
http://31.56.209.220/massload,1
https://blurb.com/python/cpython,0
http://115.58.38.147:46032/i,1
http://45.38.143.219:6767/Desktop.exe,1
http://45.126.210.239/bins/arm,1
https://books.com.tw/products,0
http://120.28.222.207:35733/bin.sh,1
http://115.49.203.248:33024/bin.sh,1
http://91.92.242.236/files-129312398/files/file_6d1c2b332b500487.exe,1
http://117.254.113.181:58740/i,1
https://mediafire.com/dp/A1B2C3D4E5,0
http://disrupt.anondns.net/spc,1
http://176.65.139.172/x86,1
http://parisspinsnow.com:8080/vulcan_arm5,1
https://sae.org/faq,0
https://botanicalworkflowplatform.garden/71866231-5540-4c9e-9db2-1864b22dc0d8/google.cl,1
http://123.7.155.123:39097/i,1
https://cryptome.org/user/johndoe,0
http://113.230.117.179:60294/bin.sh,1
https://cnnindonesia.com?page=2,0
https://knauf.com/en/about,0
http://176.65.139.44/bins/xnxnxnxnxnxnxnxnloongarch64xnxn,1
https://visme.co/search?q=security+tools,0
https://negocio.site/product/wireless-headphones,0
https://txjlsh.cn/developer,0
http://115.48.128.180:48881/bin.sh,1
https://grrab.cannatural.cz/78972430-8b37-4477-8e4b-29dfac209b54,1
http://42.5.7.244:53476/i,1
https://poznan.pl/documentation,0
http://176.65.139.68/sparc,1
https://volcengine.com?ref=homepage,0
https://scrippsnews.com/torvalds/linux,0
http://176.65.139.68/m68k,1
https://liebherr.com/en-us/docs/web/javascript,0
http://182.119.180.244:37509/bin.sh,1
http://83.142.209.67/wget.sh,1
http://45.148.120.78/Ob9f,1
https://kinsta.cloud/privacy,0
https://cnnbrasil.com.br/keras-team/keras,0
http://110.37.78.200:34165/i,1
http://39.79.146.134:55978/i,1
https://xing.com/category/finance,0
http://45.148.120.78/vCGZ,1
http://hardenedpeanits.fyi/ppc,1
http://115.48.5.250:51314/bin.sh,1
http://115.57.253.155:60990/i,1
https://kobo.com/tag/python,0
https://google.bs/legal,0
https://dailysabah.com/django/django,0
http://222.140.194.82:34440/bin.sh,1
http://cliftycreek.anondns.net/sh4,1
http://176.65.139.50/FBI.ppc,1
http://182.116.54.100:39811/i,1
https://canon.com?page=2,0
https://mundodeportivo.com/tag/machine-learning,0
https://gyazo.com/resources,0
https://yolasite.com/user/settings,0
http://45.156.24.108/x86,1
https://musicradar.com/faq,0
https://messefrankfurt.com/terms,0
http://176.65.139.133/arm,1
https://zexrhdz.penaltibazi.com/115ccc47-a990-4938-84e7-b00df6d6deaa,1
https://steel-glok-yes-valence.courses/21c380fc-d305-43ea-bfea-9907356ea85e/google.ct,1
https://crypt-algorithm-analysis-expert-board.wiki/ac76e26e-ae29-4693-80e6-e02bc7e11dbc/google.ct,1
http://42.225.194.32:49187/i,1
https://pravda.com.ua/torvalds/linux,0
http://nova.dudos.cfd/nova.sh,1
http://46.236.65.43:41844/bin.sh,1
http://176.65.139.151/a-r.m-4.Sakura,1
http://91.92.242.236/files-129312398/files/file_8829a458a496e6ef.exe,1
http://5.231.230.158:8888/ppc,1
http://123.190.25.97:50774/i,1
http://46.151.178.13:7777/i,1
https://popularfx.com/tag/python,0
http://45.148.120.78/09H,1
https://getty.edu/en/contact,0
http://92.42.100.131/meow/mips,1
https://inserm.fr/tag/machine-learning,0
https://penguin.co.uk/resources,0
https://corporatefinanceinstitute.com/en/contact,0
https://mstdn.social/en-us/docs/web/javascript,0
https://amu.edu.pl/category/news,0
http://143.198.83.148/luxzzxzzx/luxzz.arm6,1
http://94.183.232.247/CRY.arm,1
http://176.65.139.133/sh4,1
https://sandiegouniontribune.com/python/cpython,0
https://travis-ci.com/resources,0
https://yoyospins.org/product/laptop-pro-2024,0
https://wolfram.com/news,0
http://61.52.3.245:50999/i,1
http://45.148.120.78/yK6,1
http://178.16.54.109/lb16.exe,1
https://bravesites.com/team,0
http://182.113.33.30:40273/i,1
https://rationalwiki.org/user/johndoe,0
http://45.148.120.78/xXT2,1
https://instapaper.com/s?k=python+book,0
https://dailynews.com/api,0
http://119.179.249.34:56841/i,1
http://123.11.72.164:41917/i,1
http://160.30.18.123/systemcl/x86,1
https://gr1m-mark.userssawtone.lat/so7f5fa6-c8d5-4c28-9e4a-c9fb43ca0d86/verify.check,1
https://automattic.com/jobs,0
https://jcp.org/cookies,0
https://cyberciti.biz/user/settings,0
https://wam.ae/services,0
http://211.158.161.158:34707/i,1
http://27.37.104.134:57989/bin.sh,1
http://115.57.228.95:59267/i,1
https://breitbart.com/cookies,0
https://usc.edu/services,0
https://360.com/dp/B07XJ8C8F5?ref=sr_1_1,0
http://39.65.92.160:40655/bin.sh,1
http://176.65.139.129/x86,1
https://casino-stars.org/tag/machine-learning,0
http://59.96.140.223:56181/i,1
https://homecidermaking.com/user/settings,0
http://104.251.180.211/sh4,1
http://176.65.139.209/dlr.ppc,1
http://42.228.221.30:55871/i,1
https://ie.edu/documentation,0
https://github.com/tiiisiet65-sudo/adawcacaw/raw/refs/heads/main/Tai-macOSx.cmd,1
http://168.220.248.106:9087/payload/a6i3khk75wgf/ksoilti7oi,1
http://176.65.139.136/bins/sh4,1
http://50.56.159.185/hiddenbin/boatnet.x86_64,1
http://185.150.25.82/00101010101001/morte.arm6,1
https://xbox.com/preferences,0
https://telegram.me/dp/B08N5KWB9H,0
http://125.41.141.71:40774/i,1
https://04gzr1uh.alternatifdekorasyon.com/?ublib=c95ea92c-fd4c-42a5-acb8-0325b411a4d3,1
https://rodeointl.com/home,0
https://crowdstrike.com/guides,0
https://mafiacasino777.com/download/latest,0
http://94.26.106.137/bins/jbd2_sda1d,1
http://172.86.91.225/Bin/ScreenConnect.ClientSetup.exe,1
https://icc-cpi.int/download/latest,0
https://apta.org/developer,0
https://oppomobile.com/search?q=python,0
https://mistral.ai/search?q=python,0
https://macmillan.com/search?q=best+practices,0
http://119.185.243.248:52461/i,1
http://61.53.85.160:54788/bin.sh,1
https://whois.com/questions/tagged/python,0
http://62.60.226.159/uploads/SWaQchRFqVfx.exe,1
https://latrobe.edu.au?page=2,0
https://litespeedtech.com/resources,0
https://leoncasinos.org/press,0
https://virginia.edu/questions/12345/how-to-use-flask,0
https://salesforce-sites.com?tab=overview,0
http://188.132.232.81/TG2W,1
http://42.226.67.211:51546/bin.sh,1
https://rspb.org.uk/tag/python,0
https://gitlab.com/Hoangdepzaivcl/ccc/-/raw/main/jajaja/UMPDC.dll?ref_type=heads,1
http://27.206.84.69:60428/bin.sh,1
http://222.137.24.169:38621/bin.sh,1
https://zysycp.com/search?q=python,0
https://edmontonjournal.com/tag/machine-learning,0
https://softpedia.com/download/stable,0
http://45.83.207.206/nz/nz.arm5,1
http://123.7.155.123:39097/bin.sh,1
https://gxzf.gov.cn/search?q=best+practices,0
https://store-eu-par-3.gofile.io/download/direct/baa0ac54-9c64-452e-88bb-a04605b8661a/pressvoice.zip,1
https://semver.org/auth,0
https://pgyer.com/issues/1234,0
https://digitalspy.com/issues/1234,0
http://42.226.208.99:60501/bin.sh,1
https://zoom.web-interviews.live/download.php,1
http://175.165.114.202:48347/i,1
http://31.56.209.222/zero.mipsel,1
https://simplyrecipes.com?page=1,0
https://apkpure.com/questions/98765/ssl-error-fix,0
https://yahooinc.com/download/latest,0
https://bundesregierung.de/documentation,0
https://dc.gov/privacy,0
http://193.143.1.186/cl-ncl-start,1
http://59.97.254.43:57301/bin.sh,1
http://188.132.232.81/ZzK,1
https://zju.edu.cn/wiki/Cybersecurity,0
https://usyd.edu.au/python/cpython,0
https://sho.com/cookies,0
http://117.212.57.96:60222/i,1
https://byte-stream-encryption-standard-base.wiki/c64d4fb9-ead4-41fb-9029-6664aaef4b24/google.ct,1
https://stroke.org/tag/webdev,0
https://k9h20m23.observability-matrix.digital/?ublib=e3825dc8-6d8f-4801-a3e8-f58da175d997,1
http://87.120.92.182/bins/i686,1
http://82.223.44.153/windyloveyou/windy.arm,1
http://de.cloud.dxang.com/kla.sh,1
https://us-cert.gov/user/profile,0
https://t.cn/support/faq/billing,0
https://blogto.com/blog,0
http://176.65.139.168/bins/sora.spc,1
http://196.190.11.194:37405/i,1
https://urban-botany-station.garden/b946787d-7743-4a40-a98a-91bd2929d327/google.cl,1
https://wfu.edu/wiki/Machine_learning,0
http://42.176.1.71:37391/i,1
https://cnr.it/questions/tagged/machine-learning,0
http://163.5.102.233/bins/update.armv4l,1
https://brevo.com/press,0
http://46.8.78.55:8080/systemctl/bin.armv7l,1
https://openstreetmap.de/s?k=python+book,0
http://117.26.110.91:38787/bin.sh,1
https://bris.ac.uk/en-us/docs/web/javascript,0
https://pagbets.org/team,0
https://kansascity.com/user/settings,0
https://news.google.com/dashboard,0
http://94.183.232.247/CRY.arc,1
http://151.242.125.187/dck,1
https://meteorite-crater-safari.garden/678678b2-11f2-4c2b-b83c-8aa490cf1b38/google.ct,1
http://42.229.219.110:60883/bin.sh,1
http://176.65.139.99/release/mynode.mips_32,1
http://110.36.1.80:48551/i,1
http://176.65.139.44/bins/xnxnxnxnxnxnxnxnsh4xnxn,1
https://bills.parliament.uk/products,0
https://meti.go.jp/press,0
https://informaconnect.com/category/finance,0
https://ahrefs.com/dashboard,0
http://176.65.149.142/bins/nova.x86_64,1
http://125.46.215.186:38346/i,1
https://feedbackcompany.com/docs,0
https://bancaditalia.it/ibanking/personal/login,0
https://qunar.com/signup,0
https://krqbplar.mrbet90.com/?ublib=bc3fa83a-7af8-4fd4-b336-14c2b2b859a3,1
https://rritelh.one1xbet.net/05aa8c55-6562-4799-99ba-d385db1db172,1
https://wyzowl.com/tag/security,0
http://123.8.88.59:54697/i,1
http://42.231.42.67:52080/i,1
http://42.231.36.121:54007/i,1
http://27.207.141.11:54027/i,1
https://jiuhuax.com/main,0
https://gamefaqs.com?source=nav&medium=cpc,0
https://wionews.com/profile,0
http://69sexy.duckdns.org:8080/arm64,1
https://lseg.com/plans,0
http://59.42.91.70:56735/bin.sh,1
https://jbwhmuq.i90.bet/a9b3ec9d-623c-4e1d-b021-cee264643b3f,1
https://casethemes.net/docs,0
http://64.89.162.60/bins/xnxnxnxnxnxnxnxnloongarch64xnxn,1
http://45.205.1.59/033d52,1
https://michelin.com/documentation,0
https://progress.com/product/wireless-headphones,0
http://27.207.37.124:49341/i,1
https://autohotkey.com/tag/machine-learning,0
http://91.92.242.236/files-129312398/files/file_a02dac0bee89fdba.exe,1
https://w3schools.com?tab=overview,0
http://45.148.120.78/yBZ,1
https://cqc.org.uk?lang=en,0
http://61.52.85.193:42047/i,1
https://wpbookingcalendar.com/dp/A1B2C3D4E5,0
https://ck.page/signup,0
https://kidney.org/search?q=how+to+install,0
http://91.92.242.236/files-129312398/files/file_f63a4ae1cbc0bfa1.exe,1
http://119.189.236.127:35214/i,1
https://kinopoisk.ru?page=1,0
https://dr.dk/about-us,0
https://match.com/documentation,0
https://book-of-ra-fixed.com/legal,0
https://truste.com/download/stable,0
http://108.168.0.60:45521/i,1
http://120.28.193.170:45730/i,1
http://185.242.3.63/run.sh,1
https://hc360.com/auth,0
http://70.34.205.43:8080/cloud/Screenshot_2026_12_5.lnk,1
https://doodlekit.com/dp/B08N5KWB9H,0
https://krqe.com/documentation,0
https://cultofmac.com/contact,0
http://123.12.25.98:55387/i,1
https://futurity.org/legal,0
http://182.127.178.147:37455/i,1
https://nnov.ru/resources,0
http://45.205.1.59/673af7,1
http://toomanyways.duckdns.org/bins/ppc,1
http://125.41.223.185:59258/bin.sh,1
https://jquery.com/faq,0
https://resetera.com/main,0
https://taskandpurpose.com/login,0
https://donga.com/m2u/common/login.do,0
http://176.65.139.18/bot.armv6l,1
https://pydata.org/signup,0
http://45.148.120.78/AIjH,1
http://45.85.218.109/iran.arc,1
https://grabcad.com/main,0
http://45.148.120.78/fx1s,1
https://geotab.com/questions/tagged/python,0
https://cbd.int/dp/B07XJ8C8F5?ref=sr_1_1,0
https://github.com/tiiisiet65-sudo/adawcacaw/raw/refs/heads/main/macOSx.zip.aes.part2,1
https://wusjo.zsatom.hu/97d4d20d-c486-4d48-ad99-8aebcfd58cb8,1
https://abyssalkraken.fit/6012f3d4-316c-45ab-9481-14c396946301/zone.id,1
https://bunshun.jp/m2u/common/login.do,0
https://transporteloggi.com/download/apk,1
https://opaque.net/products,0
https://domregutil.datalinkservice.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock,1
https://cancer.net/signin,0
http://cloud55file.cc/load/os1/crz.exe,1
https://raw.githubusercontent.com/tiiisiet65-sudo/rtyui/refs/heads/main/test_cache.cmd,1
https://binary-block-state-collection.wiki/f9676fa8-b8b2-43b4-87d3-f6119c3f0334/google.ct,1
http://91.92.242.236/files-129312398/files/file_61fdc9c6c9548f20.exe,1
https://uclm.es/user/profile,0
http://176.65.139.220/arm7,1
https://hunzm.slotmacau188k.sbs/70e21bb2-cd57-41b2-bd96-b02416d3dccc,1
https://tripadvisor.com.au/faq,0
https://xgcstm.yasbet90.com/98838503-9036-4eee-bd73-e04e93e221ca,1
https://dawn.com/developer,0
https://ras.ru/en/contact,0
http://175.147.212.208:53938/bin.sh,1
http://125.45.9.114:48712/bin.sh,1
http://222.139.32.25:46329/bin.sh,1
http://176.65.139.186/arm7,1
https://nachi.org/support/ticket/12345,0
https://rescuetime.com/overview,0
